Low Price
449.16
447.99
447.91
446.39
445.81
446.16
446.12
446.17
445.88
445.44
446.13
445.66
445.5
444.97
445.06
445.52
445.53
445.73
446.58
446.37
446.41
446.02
445.64
445.63
447.41
446.81
447.15
447.31
447.78
447.21
446.81
447.61
449.52
450.64
450.47
449.6
449.23
450.18
450.7
450.31
450.82
451.6
452.39
453.2
453.43
453.46
454.22
453.27
453.44
453.2
455.17
456.13
454.95
454.21
454.23
454.7
454.61
455.11
454.63
454.46
454.35
454.47
455.4
455.36
453.73
452.18
452.45
454.21
455.01
455.14
455.72
455.44
455.33
455.8
454.78
454.29
454
452.78
452.09
451.6
452.3
452.58
453.67
453.89
454.04
453.2
453.11
454
453.43
453.55
453.56
453.32
451.86
452.1
452.45
452.33
452.44
451.93
451.16
450.64
451.05
451.94
451.94
452.25
451.78
452.02
452.23
452.48
452.27
451.12
450.5
450.69
449.58
449.66
450.59
449.65
449.62
449.67
449.81
450.55
449.09
449.63
449.47
449.9
448.32
448.88
448.09
446.02
447.1
446.66
447.26
447.67
448.24
448.51
449.14
449.58
451.08
451.71
452.66
452.76
453.45
453.36
455.01
454.6
454.11
454.26
454.34
454.79
454.87
453.68
453.28
451.96
451.69
451.69
452.01
452.77
452.25
451.53
450.16
449.65
448.63
448.6
448.14
448.46
448
448.25
448.17
447.72
446.9
445.61
444.79
444.7
444.77
445.14
445.77
446.28
446.28
445.91
446.07
446.21
445.84
445.4
446.93
446.55
446.66
446.78
447.88
446.71
446.96
446.59
446.21
446.27
446.83
447.64
447.32
447.86
448.12
448.23
446.15
445.42
444.7
444.37
443.61
443.03
443.32
444.17
444.43
444.84
443.94
443.89
444.46
445.01
444.55
444.63
445.1
445.42
444.56
443.9
442.91
442.62
442.49
441.97
441.7
441.9
441.25
441.31
440.88
440.76
440.69
440
440.01
439.64
438.89
439.26
438.79
437.6
436.58
436.69
436.81
436.64
436.32
436.1
436.4
435.07
434.6
434.32
435.33
434.97
435.26
434.37
433.79
434.19
433.18
432.78
433.97
433.69
434.62
434.14
433.76
433.77
434.34
434.55
435.07
435.79
434.32
434.78
434.94
435
434.35
434.92
435.9
436.22
436.21
435.41
435.22
434.44
435.3
435.83
435.52
436.8
437.81
439.91
440.6
440.74
440.72
440.77
441.31
441.53
441.87
441.58
442.17
443.14
442.49
442.57
443.08
443.29
442.98
441.1
441.18
441.72
444
444.68
446.15
444.48
444.44
443.74
443.4
443.22
442.35
442.01
442.15
441.84
441.91
441.97
442.9
442.65
443.1
442.61
442.66
443.55
442.87
443.47
443.02
443.18
442.98
442.87
442.01
441.15
440.75
440.77
441.07
441.31
441.25
441.73
442.61
442.55
443.65
442.45
441.7
443.54
442.84
442.21
442.4
442.95
443.18
443.24
442.68
443.46
443
443.04
444.51
444.12
444.45
444.98
445.68
447.43
446.11
445.93
445.68
445.27
445.31
446.6
447.95
448.6
448.02
448.45
449.03
448.68
447.92
447.18
446.16
445.88
447
447.64
447.93
448.63
448.84
448.11
448.11
447.96
447.7
448.5
448.08
448.44
448.61
446.33
446.31
446.71
447.31
447.38
447.69
447.41
447.18
447.81
448.42
448.61
448.44
448.39
447.35
447.31
447.12
447.32
447.16
447.51
447.15
446.15
446.35
446.34
445.44
445.2
445.94
445.35
444.85
444.91
444.93
444.69
443.49
444.12
445.34
445.51
444.72
444.52
444.54
445.6
445.05
446.54
446.29
445.25
445.11
445.69
445.9
445.87
446.77
447.45
447.33
447.41
447.74
448.33
447.81
447.63
446.78
446.43
446.29
446.89
447.8
446.34
444.94
444.67
446.18
445.85
445.98
445.6
445.47
444.75
445.31
446.07
446.71
446.94
448.39
448.51
448.31
447.99
448.1
448.17
447.9
447.78
448.31
448.31
448.37
447.9
448.01
449.02
449.42
449.97
450.57
450.2
450.89
451.08
450.76
450.5
451.67
453.99
453.38
454.72
455.32
454.45
454.87
455.02
454.26
453.65
452.87
452.77
452.37
452.38
452.21
452.3
453.31
453.01
453.09
454.3
454.86
456.45
455.63
455.13
454.51
453.87
452.38
452.49
453.94
455.62
456.3
455.16
454.76
454.37
454.11
453.28
453.02
452.48
451.6
451.96
452.01
452.24
452.13
450.57
450.11
450.91
449.91
450.18
448.91
448.21
447.98
448.3
447.77
447.32
447.26
447.07
447.64
447.9
446.4
446.44
445.71
444.79
444.47
444.72
443.79
443.31
444.02
444.67
445.26
444.91
444.44
444.02
444.53
445.94
446.63
446.52
446.08
445.88
445.03
445.06
445.19
446.22
447.6
447.24
447.35
447.93
448.3
448.63
448.29
448.14
448.03
448.15
448.89
449.56
448.12
447.28
447.09
447.16
448.48
449.11
449.98
450.97
450.71
450.57
450.66
449.79
449.75
448.97
448.37
448.51
449.12
447.88
447.04
446.68
446.59
446.43
446.13
446.07
447.08
446.68
446.09
445.93
446
447.15
446.76
446.37
444.76
444.12
444.76
445.78
446.06
446.73
446.73
447.24
447.48
447.02
447.18
448.83
449.91
449.81
449.22
449.09
448.96
449.11
448.51
448.53
447.81
448.15
448.2
447.09
447.28
447.66
448.08
448.7
448.93
448.85
449.23
449.22
448.99
449.28
449.91
450.71
451.26
450.73
449.89
448.77
448.93
449.17
450.01
449.91
449.92
450.21
450.23
450.86
450.69
450.15
449.93
450.12
449.23
448.79
448.2
448.15
449.25
449.61
449.56
450.55
450.91
451.06
451.48
450.55
450.59
450.01
449.68
449.48
450.41
451.37
451.14
450.83
450.63
450.15
449.48
448.78
449.22
449.25
448.78
448.61
447.66
447.55
448.93
449.16
448.96
448.44
448.61
449.4
449.27
450.8
450.33
450.34
449.96
450.14
450.12
450.39
451.42
450.55
451.21
450.56
449.59
448.39
446.97
446.13
446.29
446.96
446.5
447.17
447.01
446.55
446.92
444.96
444.65
444.74
445.15
444.43
444.07
442.13
442.06
442.21
442.41
442.22
441.44
441.58
440.82
440.1
440.31
439.23
439.47
440.56
441.9
440.87
441.7
441.9
441.17
441.4
441.71
443.29
442.05
441.9
442.47
443.12
443.19
443.43
443.86
444.32
443.87
443.5
442.92
443.14
443.62
443.72
443.07
441.92
441.87
441.52
441.43
441.47
439.97
440.07
441.97
443.11
443.39
443.18
443.18
443.46
444
443.33
443.35
443.16
443.04
442.2
441.7
441.95
441.93
443.13
442.64
443.13
442.64
443.8
443.08
442.17
441.48
441.78
440.88
440.42
440.21
438.89
438.38
438.88
438.02
438.23
439.22
439.28
440.54
441.16
441.41
439.89
440.11
439.62
440.29
440.47
441.25
441.55
442.96
442.31
442.51
444.76
446.11
446.25
445.54
445.23
446.31
446.65
446.41
445.48
445.56
445.29
445.88
444.69
446.38
446.56
446.96
446.43
445.76
446.1
445.94
448.03
447.64
449.1
448.06
447.28
447.49
447.61
448.13
447.26
446.39
444.88
443.75
442.82
442.77
443.15
441
440.78
440.63
440.66
442.91
444.97
445.51
446.63
447.52
446.87
446.11
446.23
446.45
447.22
447.57
448.29
448.06
447.84
448.03
448.39
448.48
447.95
447.43
447.27
446.14
446.56
447.19
447.24
446.25
446.21
444.82
441.98
441.78
441.53
441.01
440.34
439.47
439.03
439.66
439.59
440.4
440.89
440.81
441.63
442.28
443.16
442.34
440.97
441.63
441.44
441.81
440.76
441.13
443.64
444.67
445.58
448.52
447.17
446.74
446.42
447.1
446.71
446.43
446.28
446.22
447.44
448.35
448.98
447.02
445.84
445.51
444.3
443.93
445.13
445.34
444.75
444.06
445.2
445.43
445.63
446.09
446.47
447.33
448.28
447.44
446.23
446.29
447.53
447.3
446.5
447.41
447.18
447.81
448.54
449.23
449.57
449.16
448.8
448.57
448.17
449.17
449.17
448.97
449.07
449.33
450.31
450.24
449.35
448.82
448.87
448.92
449.77
449.34
448.81
448.56
447.95
447.82
448.94
447.59
447.58
447.15
446.74
445.64
443.4
443.72
443.7
443.58
445.2
444.47
444.18
445.15
446.64
446.88
446.88
447.34
447.2
448.28
448.19
446.88
448.15
448.65
448.07
448.76
449.06
448.94
448.23
447.87
448.37
449.22
447.8
446.86
447.15
446.26
445.92
447.41
448.17
448.34
448.31
448.79
448.65
448.35
447.92
448.2
446.71
446.58
446.18
445.09
444.42
444.03
443.85
444.65
444.04
443.81
443.07
443.36
443.5
443.11
443.08
442.8
442.25
441.14
440.74
441.02
440.37
439.28
439.86
439.97
439.36
439.61
439.51
439.36
440.39
439.92
438.63
437.99
437.38
438.6
439.24
439.88
439.34
438.84
440.06
441.39
441.86
442.65
441.49
440.99
441.03
441.81
442.32
442.42
442.25
442.64
441.09
441.2
441.15
441.56
440.87
441.84
442.64
443.15
443.21
442.04
442.4
442.17
442.42
442.22
442.85
443.88
445.01
445
445.82
444.09
443.15
443.28
443.97
443.52
443.08
443.03
443.52
443.92
444.81
444.16
445.79
446.11
446.03
445.22
443.33
443
443.11
443.2
442.92
442.6
440.45
440.32
439.71
439.82
439.72
439.6
439.12
438.27
439.19
440.09
439.53
438.49
439.21
439.96
440.45
439.42
439.66
440.05
439.78
440.65
440.24
439.46
438.14
438.43
439.29
440.08
440.96
440.82
440.37
440.45
441.56
442.07
442.42
442.44
442.95
442.85
443.25
444.68
444.36
444.43
445.05
445.18
445.29
446.14
447.29
448.83
449.01
448.95
448.73
449
449.13
449.09
449.14
449.36
449.42
449.57
448.89
448.15
448.15
447.02
447.06
447.15
447.2
447.52
447.41
447.86
446.17
445.07
444.37
443.55
442.66
441.72
442
442.24
442.55
441.99
441.76
441.39
440.85
440.98
440.77
440.56
440.07
440.1
440.09
440.32
439.33
438.46
438.5
438.38
437.64
437.47
438.42
438.4
438
437.36
436.62
437.47
437.21
437.28
436.73
435.1
434.88
434.86
433.36
431.81
431.03
431
431.45
431.74
431.51
431.77
431.79
431.78
431.98
432.02
431.55
431.27
431.61
432.91
431.56
431.89
432.37
432.43
432.75
432.48
432.24
432.35
432.51
432
432.3
434.14
433.76
434.25
436.04
436.17
436.02
434.82
432.66
432.39
431.67
431.48
431.5
431.31
431.56
431.16
431.34
431.62
432.33
434.22
432.79
432.48
431.79
432.4
433.07
433
432.76
433.64
432.75
432.59
432.94
433.87
435.43
434.97
435.18
437.76
435.66
435.31
435.13
435.35
436.36
436.47
437
438.77
438.15
438.42
438.64
438.57
438.42
437.28
436.87
435.12
435.67
435.38
435.41
436.14
437.22
437.75
437.46
437.7
436.72
437.18
437.45
436.54
435.64
435.51
436.13
435.68
435.03
434.72
434.24
434.17
433.97
434.59
434.89
433.69
433.85
434.72
434.85
433.96
434.12
434.97
435.16
436.3
436.53
436.29
436.58
436.67
436.45
436.25
435.1
435.47
434.89
433.65
433.55
433.93
434.11
436.45
436.08
436.17
436.15
436.39
437.54
438.96
438.3
437.72
437.4
436.94
437.48
437.02
437.2
437.51
437.39
437.13
436.91
437.66
436.56
436.49
437.25
437.35
437.1
437.48
437.86
439.18
440.01
440.75
441.45
442.03
442.88
444.48
444.72
444.88
445.5
444.71
444.26
443.22
442.61
441.11
440.77
440.96
441.29
441.31
440.84
440.82
440.53
439.34
438.67
438.44
438.26
438.83
437.85
437.08
436.23
435.91
436.48
436.99
435.6
435.72
434.9
435.05
434.91
435.89
435.68
436.68
437.56
437.06
437.07
437.13
437.89
438.58
439.09
437.97
438.34
438.54
439.59
440.01
439.53
439.49
439.48
439.96
438.95
439.56
440.43
440.77
440.81
439.93
438.84
438.42
438.5
439.03
439.27
438.66
438.72
439.72
440.07
441.04
441.34
441.51
441.31
442.44
441.94
441.28
440.21
440.08
439.3
439.38
439.9
440.04
440.53
440.76
440.29
440.87
441.34
440.25
440.1
440.27
440.09
439.99
439.56
438.2
436.98
436.74
436.83
438.06
437.54
438.73
440.53
439.48
439.1
439.33
438.13
437.5
437.25
435.89
435.95
436.25
436.61
436.56
435.56
436.82
437.37
436.62
435.77
437.05
437.23
436.75
437
437.6
437.88
437.75
436.32
436.36
435.29
435.5
437.51
438.68
438.23
438.7
439.19
440.38
440.63
441.05
440.67
439.77
439.01
438.57
438.37
438.82
439.03
438.38
438.34
438.22
438.58
440.48
440.03
439.51
438.58
438.56
440.17
441.56
440.87
441.46
441.21
439.6
440.08
440.19
441.1
440.64
441.15
441.31
441.19
441.85
440.81
440.8
442.82
442.3
443.25
443.47
443.55
442.84
442.54
441.06
440.81
441.67
442.26
442.63
443.35
443.65
443.61
443.26
443.75
444.78
444.65
444.72
444.2
443.57
442.27
441.75
441.77
441.49
440.76
440.71
440.22
440.76
440.43
439.58
439.3
437.9
437.44
436.91
436.78
437.78
436.29
435.68
436.01
436.31
435.35
435.14
436.62
436.91
435.63
434.8
435.45
435.99
435.34
435.53
436.67
436.6
435.76
434.41
433.53
433.92
433.17
432.65
432.93
432.81
432.28
433.11
433.33
433.79
433.48
433.03
432.63
432.45
433.45
432.23
430.22
429.75
430.01
430.32
430.14
430.37
430.4
428.28
428.75
429.97
429.67
428.52
427.96
428.57
428.43
429.63
429.49
430.69
430.67
430.4
430.35
430.43
430.6
431.12
430.95
431.04
431.26
432.63
432.2
432.21
432.24
432.78
432.99
432.6
432.56
432.62
432
430.76
430.23
430.52
431.06
430.9
430.68
431.24
431.74
431.54
432.66
432.44
432.92
433.1
433.74
433.96
434.07
434.45
433.44
433.56
433.52
433.5
432.91
432.24
431.91
431.72
430.86
430.67
430.19
429.58
429.62
430.07
429.78
428.9
428.36
428.73
428.46
428.19
427.81
427.88
428.55
428.86
429.61
431.14
432.8
432.62
431.38
431.49
431.09
431.8
431.06
431.29
431.05
430.17
429.93
428.5
427.84
428.13
428.69
428.53
428.73
429.26
429.97
430.37
431.27
430.76
430.19
429.12
430.48
429.79
429.22
429.1
428.98
429.44
430.26
430.99
430.63
430.41
430.87
430.95
431.25
429.31
427.98
427.75
426.79
426.89
428.06
427.86
427.75
427.85
427.96
428.61
428.2
428.23
428.47
429.14
428.43
428.93
429.55
429.7
429.84
430.38
432.08
430.32
430.22
430.42
429.18
429.25
429.99
430.46
430.38
431.59
430.87
431.21
431.42
431.79
432.25
430.58
430.27
429.89
429.58
427.4
427.82
428.28
427.77
428.38
428.6
428.2
427.96
428.76
429.16
429.24
429.35
429.24
428.21
427.35
427.85
428.28
428.26
428.88
428.98
428.22
428.15
428.39
428.51
429.37
429.01
429.49
429.47
428.69
427.42
427.4
426.33
426.04
426.01
426.45
427.23
428.39
427.5
427.55
427.42
426.97
427.06
427.98
428.17
428.98
429.36
428.99
428.24
427.65
426.69
426.57
426.6
426.15
425.65
425.26
425.71
425.5
425.32
424.95
424.31
423.49
422.53
422.48
421.97
420.71
420.89
421.25
421.23
421.52
421.92
422.03
421.65
421.31
420.46
420.74
421.37
421.39
420.81
420.41
420.52
420.47
420.79
420.78
420.77
420.4
419.67
419.66
419.61
421.74
420.62
418.22
418.79
421.78
422.05
422.48
425.12
423.47
423.13
423.46
423.34
423.52
423.64
423.93
423.6
423.59
423.69
423.25
423.1
422.06
421.47
421.04
420.49
420.98
420.25
419.74
418.65
419.41
418.81
418.69
421.35
420.55
421.68
422.31
422.83
423.67
422.35
422.5
422.68
423.62
423.8
424.43
424.49
424.33
424.25
424.16
424.19
424.32
424.34
424.47
422.56
424.61
428.07
429.24
430.96
432.4
432.38
432.56
433.63
434.05
434.2
434.85
438.48
438.53
438.33
437.12
436.14
438.6
437.68
436.91
436.32
435.98
438.93
437.54
437.45
437.63
437.46
436.01
434.07
432.81
433.81
433.17
434.01
432.36
431.93
435.62
435.58
433.78
433.56
432.52
429.83
429.48
429.3
429.22
428.1
427.35
425.87
426.07
425.59
426.01
427.38
428.17
428.37
432.04
431.41
429.9
431.42
430.87
431.91
431.63
431.53
430.56
430.86
431.64
431.01
426.7
426.79
429.26
429.39
424.8
426.75
427.34
427.24
425.35
424.47
424.47
423.66
423.92
421.77
418.54
418.39
416.03
411.77
407.39
408.52
408.16
406.37
404.78
402.52
403.33
396.93
394.62
393.28
395.11
393.98
401.28
394.96
393.73
395.9
397.36
397.18
397.98
398.03
397.82
400.12
402.03
402.51
402.57
402.74
403.92
409.41
408.63
405.22
402.91
405.34
403.46
403.13
407.93
410.71
410.37
409.88
406.06
401.8
404.95
410.65
416.79
414.27
414.75
412.16
410.95
410.48
411.02
414.57
409.93
409.46
409.86
407.94
408.21
407.38
408.97
408.74
409.29
409.29
410.15
408.74
406.64
409.27
408.65
409.9
410.58
410.76
411.54
414.55
414.08
415.3
416.81
415.13
418.17
416.54
413.27
412.69
410.59
410.72
412.1
413.14
410.21
407.25
402.27
401.19
401.85
401.75
400.76
400.11
398.25
398.49
403.74
404.68
406.26
407.04
407.54
403.35
402.55
405.08
407.19
411.31
414.13
415.31
416.02
417.12
417.41
412.44
414.01
417.51
412.43
414.64
417.8
419.86
419
420.99
416.85
416.4
412.31
411.86
413.67
412.98
409.81
405.41
406.76
408.35
408.6
410.76
415.65
414.3
411.64
410.81
412.82
412.38
410.68
414.14
412.2
412.68
413.78
413.9
417.24
418.45
419.04
419.84
418.3
418.61
418.27
419.42
418.46
418.41
418.29
419.03
419.59
417.8
418.74
418.98
418.94
418.88
416.44
414.77
414.4
413.27
413.33
415.82
416.04
416.7
414.94
413.58
414.87
415.86
416.3
417.22
417.38
417.69
416.51
416.06
416.05
416.27
415.97
416.61
416.21
415.11
414.83
416.34
417.27
417.52
418
418.33
418.03
417.24
416.95
416.79
415.12
415.08
414
413.17
413.61
413.53
415.16
415.68
414.51
413.93
411.99
410.28
411.18
413.41
410.72
406.99
405.18
404.06
401.92
402.02
401.73
403.09
404.73
405.04
406.03
409.55
412.21
411.99
412.9
415.13
416.7
417.51
416.95
417.41
418.45
418.3
416.64
416.69
415.18
411.47
412.09
409.42
407.33
406.44
404.82
404.88
407.5
411.42
409.85
410.4
412.93
412.23
411.75
410.84
407.89
403.97
403.61
404.04
406.19
409.33
409.04
408.45
408.34
410.64
412.52
412.4
408.13
407.11
408.27
414.66
414.26
412.04
412.25
412.74
414.93
412.55
413.48
411.13
412.02
408.79
407.17
410.37
411.26
411.2
412.73
407.56
407.73
408.03
413.26
414.38
410.15
411.71
412.72
413.1
413.76
412.1
413.71
414.97
414.55
415.08
414.76
414.18
411.28
410.47
410.35
410.98
410.46
410.52
410.35
409.94
410.29
409.85
409.71
409.72
410.41
409.75
408.89
407.61
407.37
406.61
407.62
406.2
406.72
405.82
405.84
406.11
405.4
404.89
404.73
405.58
406.33
405.99
405.26
402.9
403.14
404.4
404.45
403.96
403.87
401.23
400.88
400.86
402.7
403.16
402.11
401.66
401.35
400.96
400.04
399.25
397.73
396.96
395.66
395.57
394.37
394
394.72
395.83
395.43
396.25
396.34
397.44
397.12
397.8
398.94
399.72
399.29
399.45
400.36
399.54
399.24
399.35
397.65
397.66
397.03
397.47
399.37
398.79
396.8
396.88
397.12
395.8
395.35
397.87
401.8
403.84
407.62
408.18
407.23
407.74
408.47
409.03
411.32
411.2
409.95
409.02
408.7
407.64
407.09
405.97
405.99
404.76
402.15
399.28
399.77
400.97
400.62
401.63
402.72
402.48
403
402.82
401.68
399.57
398.56
398.35
399.43
399.84
400.55
399.65
399.61
399.56
398.45
400.18
398.42
396.98
397.78
396.95
397.24
397.12
399.16
400.58
400.7
400.66
400.14
401.09
401.39
399.75
398.07
399.72
400.02
399.01
398.73
399.09
397.4
396.45
397.41
397.44
400.25
401.11
400.59
401.92
401.69
400.83
400.9
399.6
399.4
398.12
396.78
396.76
397.39
398.63
397.95
395.44
394.03
394.38
394.51
394.56
394.72
396.84
396.09
396.75
396.6
396.28
395.86
396.18
396.04
396.1
396.93
396.96
397.98
398.6
397.06
397.49
397.49
398.6
397.45
395.62
395.67
396.8
396.2
395.98
395.52
395.46
395.5
393.71
393.5
392.9
392.53
392.11
392.09
392.27
392.08
389.06
388.65
389.29
389.93
389.66
390.37
389.2
388.52
386.79
384.83
384.09
385.5
385.5
385.45
386.1
385.92
384.69
384.47
382.87
382.48
383.96
385.49
385.27
383.75
384.32
388.75
389.69
389.88
390.86
391.87
389.36
390.74
394.01
395.56
396.03
397.13
398.97
399.79
399.72
401.62
400.35
398.27
396.05
394.91
393.96
396.4
396.06
395.33
394.35
391.73
388.05
387.27
385.36
383.76
385.71
385.99
385.21
388.84
387.67
387.27
385.67
384.94
383.09
382.21
380.95
381.28
383.4
387.14
387.8
389.17
391.22
391.14
388.61
387.83
387.84
391.04
389.18
387.19
387.34
388.52
388.94
388.46
387.89
388.65
390.32
390.73
392.44
394.42
397.1
396.39
397.7
396.77
395.12
394.65
392.67
392.35
392.42
396.36
395.96
395.55
392.57
393.95
392.66
393.71
394.26
395.22
394.27
393.57
394.64
394.3
394.36
392.55
392.41
394.8
395.62
395.29
395.5
396.16
392.69
392.09
393.99
392.23
392.18
391.25
389.39
390.62
390.21
390.78
390.69
391.38
388.67
387.02
387.62
387.44
386.56
388.31
388.37
387.35
386.07
387.11
386.3
384.62
386.49
387.72
384.68
387.76
388.3
386.17
381.68
377.96
377.12
374.34
370.17
370.33
372.25
373.99
373.34
374.46
378.75
379.95
377.35
378.52
378.67
380.76
380.9
380.99
379.18
377.03
375.97
378.2
379.51
380.2
378.28
378.43
381.19
383.58
378.99
378.34
380.16
379.39
381.44
380.2
379.93
379.9
380.81
380.1
380.73
380.68
378.39
378.44
379.41
379.82
378.68
377.44
375.59
372.58
374.51
379.7
376.58
374.75
372.7
368.24
371.47
371.22
376.12
375.92
377.63
375.86
377.75
379.13
378.15
376.23
377.61
377.99
379.26
376.97
374.55
373.71
373.25
370.92
375.71
373.73
374.21
375.45
376.19
378.11
376.04
372.6
371.13
371.98
371.65
371.91
373.47
373.46
374.9
374.74
373.46
373.16
373.9
375.35
376.69
375.37
374.78
374.88
374.35
373.37
371.62
371.45
371.61
371.46
372.62
372.61
372.7
373.95
373.34
373.26
374.59
374.72
